Observer,Bird_Point,PointNum,Time,Site,Visit,Date,CloudCover,TempC,WindKm,Aou_Code,Distance,Detection,Flyover,Sex,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,CCSP,6,V,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,SAVS,23,S,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,WISN,88,S,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,SAVS,51,V,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,NESP,73,S,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,COYE,86,S,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,RWBL,96,V,,M,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,WEME,56,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,COYE,43,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,SAVS,27,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,CCSP,23,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,SEWR,49,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,SAVS,29,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,BOBO,63,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,CCSP,37,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,RWBL,75,S,,,
JSC,OAK95,95,649,OAKH,2,61714,6,15.3,2.9,RWBL,63,S,,,
JSC,OAK95,95,702,OAKH,3,62914,40,19,15,SEWR,57,S,,,
JSC,OAK95,95,702,OAKH,3,62914,40,19,15,SAVS,26,V,,,
JSC,OAK95,95,702,OAKH,3,62914,40,19,15,COYE,71,S,,,
JSC,OAK95,95,702,OAKH,3,62914,40,19,15,CCSP,24,V,,,
JSC,OAK95,95,702,OAKH,3,62914,40,19,15,CCSP,43,S,,,
JSC,OAK95,95,702,OAKH,3,62914,40,19,15,SEWR,73,S,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,COGR,33,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,COGR,33,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,COGR,33,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,COGR,33,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,COGR,33,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,COGR,33,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,CCSP,3,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,CCSP,27,V,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,SAVS,62,S,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,SAVS,68,S,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,SAVS,36,S,,,
JSC,OAK98,98,902,OAKD,1,60714,65,18.1,0,CCSP,38,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,COYE,26,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,WISN,96,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,COGR,89,V,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,COGR,89,V,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,COGR,89,V,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,CCSP,43,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,CCSP,38,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,SAVS,19,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,SAVS,30,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,SAVS,46,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,EAKI,59,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,CCSP,36,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,RWBL,71,S,,,
JSC,OAK98,98,602,OAKD,2,61714,7,13,0,RWBL,63,S,,,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,BHCO,6,V,,M,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,BHCO,6,V,,M,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,BHCO,6,V,,M,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,BHCO,6,V,,M,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,BHCO,6,V,,M,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,CCSP,6,V,,,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,CCSP,38,S,,,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,SAVS,36,S,,,
JSC,OAK98,98,809,OAKD,3,62914,68,19.2,18.9,SAVS,49,S,,,
